bin,mz_approx,consistent_sign,median_abs_smd,selected,selection_sites,target_excluded,smd__DRIAMS-A,smd__DRIAMS-B
3409,12227.11,False,0.36882633,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15077877,-0.5868739
1382,6146.11,True,0.3685984,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.44088933,0.29630747
21,2063.1099999999997,True,0.36849567,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.47342137,-0.26356998
1676,7028.11,True,0.36821318,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.30522335,-0.43120298
2768,10304.11,True,0.36818364,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.029370751,0.70699656
3528,12584.11,True,0.36807385,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11971589,0.61643183
3510,12530.11,False,0.3678884,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13666265,-0.5991141
4160,14480.11,False,0.36763605,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.006239734,0.7290324
615,3845.1099999999997,True,0.36695087,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.300259,-0.43364275
1964,7892.11,True,0.3668405,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1448635,0.58881754
3696,13088.11,False,0.36611816,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.046143375,0.686093
4953,16859.11,True,0.36568248,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2283462,0.50301874
5968,19904.11,False,0.36558715,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1706648,-0.5605095
2077,8231.11,False,0.36558604,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.10433105,0.626841
3086,11258.11,True,0.36458302,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.29983371,0.42933232
934,4802.11,True,0.3644137,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18689962,0.5419278
85,2255.1099999999997,True,0.36425364,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.35813886,-0.37036845
1963,7889.11,True,0.363976,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13767445,0.59027755
2044,8132.11,False,0.36327022,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08891425,0.6376262
1210,5630.11,True,0.36315405,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18918622,0.5371219
1060,5180.11,False,0.36311084,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.46208134,-0.26414037
2204,8612.11,True,0.36252487,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14322743,0.5818223
1625,6875.11,True,0.36251512,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2514505,0.47357973
4205,14615.11,True,0.36234266,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22953255,0.49515277
3855,13565.11,False,0.3623072,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13955459,0.58505976
1419,6257.11,True,0.36224008,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21585406,0.5086261
1335,6005.11,True,0.36205184,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.4295032,0.29460052
1363,6089.11,True,0.36106205,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.33461487,0.3875092
3697,13091.11,False,0.36090058,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.06651732,0.6552838
3042,11126.11,True,0.360358,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11955056,0.6011654
679,4037.1099999999997,True,0.36025023,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0983144,0.62218606
1396,6188.11,True,0.35936502,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1205496,0.5981804
3341,12023.11,False,0.35877597,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14534211,-0.57220984
2540,9620.11,True,0.35807773,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18680249,0.52935296
2775,10325.11,True,0.35807684,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11419996,0.60195374
2039,8117.11,True,0.35782716,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.38194025,-0.33371407
816,4448.11,True,0.35778278,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24338469,-0.47218084
4153,14459.11,True,0.35764107,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.042378005,0.67290413
3606,12818.11,True,0.35725647,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07673385,0.6377791
1019,5057.11,True,0.35719603,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.38402528,-0.3303668
3407,12221.11,False,0.35588384,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12434404,-0.5874236
79,2237.1099999999997,True,0.35496402,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2960725,-0.41385555
71,2213.1099999999997,False,0.35448858,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22188298,-0.4870942
24,2072.1099999999997,True,0.35428947,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24684678,-0.46173215
4745,16235.11,True,0.35414296,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.111265376,0.59702057
1534,6602.11,False,0.3540535,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.017831683,0.6902753
3699,13097.11,False,0.3539317,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.15193917,0.55592424
3090,11270.11,True,0.35385466,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.30205372,0.4056556
3918,13754.11,True,0.3536607,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.24377595,0.46354547
2031,8093.11,False,0.35345444,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.30672646,0.40018243
2532,9596.11,True,0.35199615,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.34267154,0.36132076
78,2234.1099999999997,True,0.3518223,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2293107,-0.47433385
839,4517.11,False,0.35181457,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.32238176,0.38124734
4199,14597.11,False,0.35176077,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1345997,-0.56892186
1930,7790.11,True,0.35174403,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03395302,0.66953504
2137,8411.11,True,0.35169402,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.31920612,0.38418192
5010,17030.11,False,0.3513964,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21523844,-0.4875544
1460,6380.11,False,0.35043323,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.10920102,0.59166545
4526,15578.11,True,0.3503241,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.033459503,0.6671887
458,3374.1099999999997,True,0.34911996,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17822777,-0.52001214
546,3638.1099999999997,False,0.3490017,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.3669841,-0.33101928
2682,10046.11,False,0.34844998,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.054393295,0.64250666
3232,11696.11,False,0.34836,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14078063,-0.5559394
3913,13739.11,True,0.34832555,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17896226,0.5176889
4521,15563.11,True,0.34810716,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13428578,0.5619285
1085,5255.11,False,0.3480265,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24835561,0.44769743
2813,10439.11,True,0.34782737,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1708232,-0.52483153
2029,8087.11,False,0.34759957,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0952577,0.59994143
33,2099.1099999999997,False,0.3475357,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.02881105,-0.66626036
1487,6461.11,True,0.34732556,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05403355,0.64061755
2118,8354.11,True,0.34728965,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20978266,0.48479664
617,3851.1099999999997,True,0.3471977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3431383,-0.3512571
2672,10016.11,False,0.3471939,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.28525215,-0.40913564
1379,6137.11,False,0.34638083,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.24285652,-0.44990516
2310,8930.11,True,0.34621587,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05405742,0.6383743
67,2201.1099999999997,True,0.3460157,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.31739312,-0.37463826
2026,8078.11,True,0.3459654,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1016422,0.5902886
1144,5432.11,False,0.34546125,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.46476442,-0.22615811
502,3506.1099999999997,True,0.34529144,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16810986,-0.52247304
2826,10478.11,False,0.3452687,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08010958,0.6104278
2573,9719.11,True,0.34496376,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06614973,0.6237778
1434,6302.11,True,0.34471178,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.043040168,0.6463834
1906,7718.11,False,0.34349072,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.30733877,-0.37964267
182,2546.1099999999997,True,0.34334555,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.264589,-0.4221021
868,4604.11,False,0.3432235,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.28029904,0.40614802
261,2783.1099999999997,True,0.3431456,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.41710886,0.26918238
4109,14327.11,True,0.3430056,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2087661,0.4772451
231,2693.1099999999997,False,0.34288922,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2709567,0.41482174
2135,8405.11,True,0.3423065,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27397403,0.41063896
669,4007.1099999999997,True,0.3419904,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.025953168,0.65802765
5104,17312.11,True,0.3411548,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22588402,0.4564256
3698,13094.11,False,0.34114766,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.106524795,0.57577056
5967,19901.11,False,0.34104776,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1476317,-0.5344638
3792,13376.11,False,0.34094447,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13583279,-0.54605615
3840,13520.11,True,0.34093577,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.019755315,0.6621162
5554,18662.11,False,0.34058666,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16969804,-0.51147527
2570,9710.11,True,0.33984667,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.278098,0.40159535
2043,8129.11,False,0.33976242,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04415607,0.63536876
586,3758.1099999999997,True,0.33949164,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.20475754,-0.47422573
3092,11276.11,True,0.33924815,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2749446,0.4035517
1909,7727.11,False,0.33850843,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.5285779,-0.14843895
2770,10310.11,True,0.33846942,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.083817944,0.5931209
2537,9611.11,True,0.33826545,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18993044,0.48660046
2497,9491.11,True,0.33768606,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15512109,0.52025104
3864,13592.11,False,0.33765426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16062939,0.51467913
456,3368.1099999999997,True,0.33651197,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.28926206,-0.3837619
3631,12893.11,False,0.33629557,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18824606,-0.48434508
3982,13946.11,True,0.33606595,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13531044,0.5368214
5725,19175.11,False,0.33597916,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14161912,-0.5303392
3634,12902.11,True,0.33591706,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15265226,0.51918185
1086,5258.11,False,0.33574358,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.15778023,0.5137069
81,2243.1099999999997,True,0.3356317,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.46347225,-0.20779113
3093,11279.11,True,0.33525908,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20552342,0.46499476
3915,13745.11,True,0.33511794,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23800232,0.43223354
2406,9218.11,True,0.3349701,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.017306753,0.6526334
3091,11273.11,True,0.33475864,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2989724,0.37054485
3118,11354.11,True,0.3346677,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.032127775,0.6372076
4151,14453.11,True,0.33445418,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.047238678,0.6216697
1866,7598.11,False,0.33420599,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.011217505,0.65719444
1298,5894.11,True,0.33402383,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2768526,-0.39119506
4165,14495.11,False,0.3336491,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17960241,0.4876958
3851,13553.11,False,0.33330882,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11425019,0.55236745
426,3278.1099999999997,False,0.3328027,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.20535086,0.46025455
2344,9032.11,True,0.3326633,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0848706,0.580456
820,4460.11,False,0.33164293,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09087628,0.5724096
4835,16505.11,False,0.33138674,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15808143,-0.5046921
652,3956.1099999999997,False,0.3305637,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.057064287,0.6040631
457,3371.1099999999997,True,0.3302976,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25576478,-0.4048304
677,4031.1099999999997,True,0.3302002,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07939576,0.5810046
2683,10049.11,False,0.3299197,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.079490334,0.5803491
587,3761.1099999999997,True,0.32984692,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23209096,-0.42760286
3859,13577.11,False,0.3296531,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.062166385,0.59713984
2763,10289.11,True,0.32929087,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08998624,-0.56859547
1428,6284.11,True,0.32927182,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09634252,0.56220114
5953,19859.11,False,0.32924512,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15623105,-0.5022592
1039,5117.11,True,0.32907918,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12575682,0.53240156
3410,12230.11,False,0.32878846,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19741927,-0.46015766
935,4805.11,True,0.328606,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17080241,0.48640963
3693,13079.11,True,0.32854694,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.010489849,0.64660406
5580,18740.11,True,0.32847506,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2024968,0.45445332
3891,13673.11,True,0.32842392,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13469179,0.52215606
3482,12446.11,False,0.3279307,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11523609,-0.5406253
2534,9602.11,True,0.32732975,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27572355,0.378936
1003,5009.11,False,0.32673997,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.48820472,-0.16527523
1025,5075.11,True,0.32673097,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1727691,0.4806928
869,4607.11,False,0.3264143,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.28562897,0.3671996
1535,6605.11,False,0.32636702,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.027226599,0.6255074
1882,7646.11,True,0.32632232,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13518432,0.5174603
2345,9035.11,True,0.3262051,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1362819,0.5161283
4147,14441.11,True,0.32578972,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10325082,0.54832864
673,4019.1099999999997,True,0.32517552,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20035857,0.44999245
4913,16739.11,True,0.32491344,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12310111,0.52672577
785,4355.11,True,0.32476872,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0378543,0.61168313
2188,8564.11,True,0.32459402,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.049410593,-0.59977746
3695,13085.11,False,0.32446814,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.030074533,0.61886173
3732,13196.11,True,0.3240504,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.028582452,0.61951834
726,4178.11,False,0.32377353,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.3346092,-0.31293786
1299,5897.11,True,0.3233477,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.30498952,-0.3417059
3728,13184.11,True,0.323031,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09921988,0.54684216
3692,13076.11,True,0.3227255,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0019431364,0.6435079
1433,6299.11,True,0.3220034,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.040608983,0.6033978
631,3893.1099999999997,True,0.32164007,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26655206,0.37672812
2007,8021.11,True,0.32152125,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.090410605,0.5526319
93,2279.1099999999997,True,0.32107505,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.35901216,-0.28313795
2062,8186.11,True,0.32098627,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.073713645,0.5682589
1218,5654.11,True,0.32015008,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19305328,-0.44724688
3079,11237.11,True,0.3200263,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10358693,0.5364657
1772,7316.11,True,0.31984064,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03225176,0.6074295
477,3431.1099999999997,False,0.31946507,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14889707,0.4900331
4264,14792.11,True,0.31941804,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14379297,0.49504313
1890,7670.11,False,0.3193881,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07807469,-0.5607015
1391,6173.11,False,0.319057,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17085615,-0.4672578
5011,17033.11,False,0.3190062,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19459142,-0.44342098
1986,7958.11,True,0.31900567,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.045906592,-0.59210473
2348,9044.11,False,0.3188591,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20949477,-0.42822346
1423,6269.11,False,0.31882522,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22378427,-0.41386616
385,3155.1099999999997,False,0.3186601,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1012056,0.53611463
1410,6230.11,False,0.31832555,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11547426,0.5211768
3117,11351.11,True,0.31818327,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.060524818,0.5758417
2781,10343.11,True,0.31799835,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12158706,0.51440966
936,4808.11,True,0.31773347,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15183912,0.48362783
2867,10601.11,False,0.31761765,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.076169685,0.55906564
2647,9941.11,False,0.317556,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12420313,-0.51090884
1602,6806.11,False,0.3173439,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23203841,0.40264934
3793,13379.11,False,0.31732982,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12720862,-0.507451
791,4373.11,True,0.3171564,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.230738,-0.40357482
1932,7796.11,False,0.31712246,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04801982,0.5862251
1537,6611.11,False,0.31680426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.056734152,0.5768744
3615,12845.11,False,0.31674573,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16426471,0.46922675
4635,15905.11,True,0.31655124,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12484371,0.50825876
2565,9695.11,True,0.3161206,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26461205,0.36762914
1731,7193.11,False,0.3158326,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.336455,-0.29521024
2445,9335.11,False,0.31571823,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16650824,-0.46492824
3354,12062.11,False,0.3155024,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.099732436,-0.53127235
339,3017.1099999999997,False,0.3153813,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.4882509,-0.1425117
4382,15146.11,False,0.31534648,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.12266011,0.50803286
104,2312.1099999999997,True,0.31440243,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14645585,-0.482349
4379,15137.11,False,0.31439355,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16442694,0.46436015
3384,12152.11,True,0.31435332,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14574029,0.48296633
3431,12293.11,False,0.31424028,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15484121,-0.47363934
2449,9347.11,False,0.3141989,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04960516,-0.57879263
3863,13589.11,False,0.31384188,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17806274,0.44962105
1928,7784.11,True,0.313417,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05747051,0.5693635
4920,16760.11,False,0.3132435,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14543746,-0.48104957
1771,7313.11,False,0.31318173,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.053982895,0.57238054
4812,16436.11,True,0.3131509,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0990444,0.52725744
4798,16394.11,True,0.31312603,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13891533,0.48733672
725,4175.11,False,0.3129486,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.41641572,-0.20948151
3111,11333.11,True,0.3127942,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13285224,0.4927362
4150,14450.11,True,0.3127378,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.017486481,0.60798913
5195,17585.11,False,0.3125615,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19021077,-0.43491226
3,2009.11,True,0.31255344,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0140676275,-0.6110392
3514,12542.11,True,0.3123753,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16455401,0.4601966
1842,7526.11,True,0.31219205,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2539893,-0.3703948
2136,8408.11,True,0.31213787,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.36032578,0.26394996
1807,7421.11,True,0.31196678,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.286228,-0.33770558
4897,16691.11,False,0.31190002,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1797406,-0.44405943
4286,14858.11,False,0.31179053,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15607625,-0.46750483
1892,7676.11,False,0.31170148,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21826877,-0.40513417
4523,15569.11,True,0.31146044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07743004,0.54549086
396,3188.1099999999997,False,0.31080043,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17746836,0.4441325
84,2252.1099999999997,True,0.31052577,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.20839632,-0.4126552
1112,5336.11,True,0.3105197,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1464189,0.4746205
4834,16502.11,False,0.31034008,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17555463,-0.44512552
3509,12527.11,False,0.31029645,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0933434,-0.5272495
3312,11936.11,False,0.31013826,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1576585,-0.462618
193,2579.1099999999997,True,0.30980325,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17354219,-0.4460643
1147,5441.11,True,0.30978742,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22628967,0.39328519
3694,13082.11,False,0.30968705,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.037525285,0.5818488
1491,6473.11,True,0.30967283,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09207387,0.5272718
4638,15914.11,True,0.30962104,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16973856,0.44950348
1938,7814.11,True,0.30941433,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10722647,0.51160216
3085,11255.11,True,0.3092959,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2678767,0.35071507
4267,14801.11,True,0.30927193,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13078843,0.48775542
3023,11069.11,False,0.30904093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10871751,-0.50936437
2732,10196.11,True,0.30879334,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.05946952,-0.55811715
3529,12587.11,True,0.3082609,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07570296,0.5408188
274,2822.1099999999997,True,0.30787805,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.58457136,0.031184709
5897,19691.11,False,0.3072984,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19035535,-0.42424145
1370,6110.11,True,0.3069741,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25045195,0.3634963
