bin,mz_approx,consistent_sign,median_abs_smd,smd__DRIAMS-A,smd__DRIAMS-C,selected
2219,8657.11,False,0.25279215,-0.13896365,0.36662063,False
3083,11249.11,False,0.2527865,0.21441911,-0.29115385,False
4015,14045.11,False,0.25270605,0.1751449,-0.33026722,False
1830,7490.11,True,0.25262138,0.18331246,0.32193032,False
3252,11756.11,True,0.2526049,0.14542915,0.35978067,False
5461,18383.11,True,0.25254047,0.11335802,0.3917229,False
3308,11924.11,True,0.252515,0.15403292,0.35099706,False
3283,11849.11,True,0.252504,0.14392003,0.36108795,False
3004,11012.11,True,0.2525028,0.19780536,0.30720022,False
2649,9947.11,True,0.25248897,0.1158441,0.38913387,False
5555,18665.11,False,0.2523472,0.19132142,-0.313373,False
226,2678.1099999999997,False,0.25228333,-0.025047744,0.47951892,False
1630,6890.11,True,0.2521378,0.21567218,0.28860345,False
1463,6389.11,True,0.2521233,0.15668456,0.34756204,False
3086,11258.11,False,0.25177953,0.29983371,-0.20372535,False
4228,14684.11,True,0.25170362,0.13272414,0.3706831,False
5823,19469.11,True,0.25169492,0.21938434,0.28400552,False
3107,11321.11,True,0.25127375,0.41721094,0.08533659,False
3672,13016.11,True,0.25097257,0.27125767,0.23068748,False
3862,13586.11,True,0.25093368,-0.1234015,-0.37846583,False
1481,6443.11,True,0.25086725,-0.12249094,-0.37924358,False
3722,13166.11,True,0.25071663,0.20804381,0.29338947,False
4725,16175.11,True,0.25055075,0.12730977,0.3737917,False
3187,11561.11,True,0.2500146,-0.18984029,-0.3101889,False
5935,19805.11,True,0.24989161,0.14069727,0.35908595,False
4897,16691.11,True,0.24976799,0.1797406,0.3197954,False
3867,13601.11,True,0.24972028,-0.1506248,-0.34881577,False
3440,12320.11,True,0.24956088,0.06748565,0.4316361,False
495,3485.1099999999997,True,0.24941075,-0.20963654,-0.28918496,False
1576,6728.11,False,0.24936901,0.04029742,-0.4584406,False
3395,12185.11,True,0.24934965,0.18046078,0.31823853,False
59,2177.1099999999997,False,0.24932218,-0.17259091,0.32605344,False
5576,18728.11,True,0.24922436,0.14062741,0.35782132,False
3965,13895.11,True,0.24922062,0.11222572,0.38621554,False
1462,6386.11,True,0.24920475,0.062163696,0.43624583,False
296,2888.1099999999997,True,0.24908952,0.1984308,0.29974824,False
1023,5069.11,True,0.24901602,0.11184954,0.3861825,False
3290,11870.11,True,0.24879968,0.21449944,0.28309992,False
3912,13736.11,False,0.24866354,0.180099,-0.3172281,False
1478,6434.11,True,0.24851081,-0.14321391,-0.35380772,False
74,2222.1099999999997,True,0.24836154,-0.35834286,-0.13838023,False
2242,8726.11,True,0.24776098,0.19240387,0.3031181,False
1146,5438.11,False,0.24774519,0.26384455,-0.23164584,False
3578,12734.11,True,0.24749571,0.16840406,0.32658738,False
3962,13886.11,True,0.24739157,0.15201345,0.34276968,False
2379,9137.11,False,0.24735501,-0.13278668,0.36192334,False
4568,15704.11,True,0.24720396,0.10682425,0.38758367,False
2570,9710.11,False,0.24689496,0.278098,-0.21569191,False
1313,5939.11,True,0.24681306,-0.18354298,-0.31008315,False
93,2279.1099999999997,False,0.24668002,-0.35901216,0.13434789,False
1089,5267.11,True,0.24661356,-0.12350001,-0.3697271,False
4737,16211.11,True,0.246518,0.12073841,0.37229759,False
5243,17729.11,True,0.24648377,0.18001026,0.3129573,False
1003,5009.11,False,0.2459905,0.48820472,-0.0037762679,False
429,3287.1099999999997,True,0.24598518,-0.18277895,-0.3091914,False
5049,17147.11,False,0.24591336,0.24229561,-0.24953109,False
3088,11264.11,False,0.24581066,0.33236796,-0.15925337,False
1413,6239.11,False,0.24569508,0.2785694,-0.21282075,False
981,4943.11,True,0.24554391,-0.1372458,-0.35384202,False
135,2405.1099999999997,True,0.24539407,0.38980877,0.100979365,False
1482,6446.11,True,0.245339,-0.16654857,-0.32412946,False
696,4088.1099999999997,True,0.24526288,-0.258608,-0.23191774,False
5736,19208.11,True,0.24519442,0.1372329,0.35315594,False
1148,5444.11,False,0.24518737,0.17029022,-0.3200845,False
2344,9032.11,True,0.24479534,0.0848706,0.40472007,False
424,3272.1099999999997,False,0.24461888,-0.083861105,0.40537664,False
2933,10799.11,True,0.2444894,-0.29853192,-0.19044687,False
1726,7178.11,True,0.24432966,-0.11277655,-0.37588277,False
17,2051.1099999999997,True,0.24432012,-0.2859855,-0.20265475,False
2706,10118.11,True,0.24423277,-0.21992914,-0.2685364,False
3296,11888.11,False,0.24402058,0.17203015,-0.316011,False
4544,15632.11,False,0.24398646,0.25851,-0.2294629,False
2348,9044.11,False,0.24373321,0.20949477,-0.27797166,False
3428,12284.11,True,0.24365112,0.16677527,0.32052696,False
385,3155.1099999999997,True,0.24344134,-0.1012056,-0.38567707,False
2710,10130.11,True,0.24342918,-0.14839113,-0.33846724,False
3256,11768.11,False,0.24342899,0.1864093,-0.3004487,False
2137,8411.11,True,0.24307811,0.31920612,0.16695012,False
4566,15698.11,True,0.24303564,0.16455175,0.32151952,False
839,4517.11,True,0.24285775,-0.32238176,-0.16333373,False
4230,14690.11,True,0.24266182,0.12829825,0.35702538,False
1403,6209.11,True,0.2424596,0.15904367,0.32587552,False
2403,9209.11,True,0.24220371,-0.15092264,-0.3334848,False
2969,10907.11,True,0.24204987,0.4132543,0.07084544,False
2833,10499.11,True,0.24203134,-0.21250145,-0.2715612,False
1867,7601.11,False,0.24197742,0.17037968,-0.31357518,False
782,4346.11,True,0.2418184,0.063613415,0.42002338,False
986,4958.11,True,0.24169081,-0.12670557,-0.35667604,False
456,3368.1099999999997,True,0.24156043,-0.28926206,-0.1938588,False
631,3893.1099999999997,True,0.24138921,0.26655206,0.21622638,False
5434,18302.11,True,0.2413204,0.15252389,0.3301169,False
982,4946.11,True,0.2412378,-0.15820578,-0.32426983,False
2941,10823.11,True,0.24122402,0.26430142,0.21814662,False
4736,16208.11,True,0.24119538,0.11296491,0.36942583,False
883,4649.11,True,0.24096973,0.048926838,0.43301263,False
180,2540.1099999999997,True,0.24086994,0.10517713,0.37656274,False
105,2315.1099999999997,True,0.24072756,0.1340704,0.34738472,False
4244,14732.11,False,0.24069613,0.22671913,-0.25467312,False
4546,15638.11,False,0.24047133,0.21615507,-0.2647876,False
40,2120.1099999999997,False,0.2402387,-0.30532366,0.17515372,False
4952,16856.11,True,0.24021131,0.22175534,0.25866726,False
3052,11156.11,True,0.24008724,-0.09113486,-0.3890396,False
1496,6488.11,True,0.24004322,-0.11649707,-0.36358938,False
2302,8906.11,True,0.23995,-0.17681302,-0.303087,False
3427,12281.11,True,0.23967746,0.20037787,0.27897707,False
4645,15935.11,True,0.23948239,0.16559187,0.3133729,False
5759,19277.11,True,0.23937492,0.09873838,0.38001147,False
4189,14567.11,True,0.23930696,0.1751794,0.30343452,False
4837,16511.11,True,0.23890167,0.23077916,0.2470242,False
987,4961.11,True,0.2388342,-0.07339384,-0.40427458,False
3104,11312.11,True,0.23867345,0.27059674,0.20675014,False
597,3791.1099999999997,True,0.23856863,-0.2009212,-0.27621606,False
3887,13661.11,True,0.23840277,0.09573475,0.3810708,False
2270,8810.11,True,0.23822877,0.18725485,0.2892027,False
4591,15773.11,True,0.23818372,0.25396022,0.22240722,False
5389,18167.11,False,0.23818272,0.17420465,-0.3021608,False
934,4802.11,True,0.23815337,0.18689962,0.2894071,False
1132,5396.11,True,0.23799108,-0.3250841,-0.15089807,False
4353,15059.11,True,0.23783584,-0.22104347,-0.2546282,False
5579,18737.11,True,0.23780572,0.18291996,0.29269147,False
4922,16766.11,True,0.2377156,0.17276148,0.30266973,False
4819,16457.11,False,0.23760521,0.065507665,-0.40970278,False
5277,17831.11,True,0.23745775,0.14600351,0.328912,False
3525,12575.11,False,0.237328,0.19964306,-0.2750129,False
3106,11318.11,True,0.23727714,0.37929857,0.095255695,False
4268,14804.11,True,0.2369314,0.17549798,0.29836482,False
3108,11324.11,True,0.23690437,0.39478952,0.07901922,False
2569,9707.11,False,0.23653986,0.29946476,-0.17361495,False
4647,15941.11,True,0.23647189,0.1747181,0.29822567,False
2578,9734.11,True,0.23614913,-0.104756385,-0.36754188,False
1917,7751.11,True,0.23603766,0.05256712,0.4195082,False
2304,8912.11,True,0.23597783,-0.23241086,-0.2395448,False
3262,11786.11,True,0.23582171,0.16694888,0.30469453,False
5078,17234.11,False,0.2357562,0.17403239,-0.29748002,False
956,4868.11,True,0.23573646,-0.07264535,-0.39882755,False
4187,14561.11,True,0.23567493,0.19684136,0.2745085,False
4201,14603.11,True,0.23566064,0.15427944,0.31704184,False
2934,10802.11,True,0.23544705,-0.1748354,-0.2960587,False
5014,17042.11,False,0.2353414,0.20689975,-0.26378304,False
1519,6557.11,True,0.23533294,-0.22672339,-0.24394248,False
5144,17432.11,False,0.23492146,0.20494549,-0.2648974,False
1303,5909.11,True,0.23491313,0.13589326,0.333933,False
5986,19958.11,True,0.23488367,0.13057558,0.33919173,False
3993,13979.11,True,0.23481363,0.1405746,0.32905266,False
3186,11558.11,True,0.23472223,-0.19751525,-0.2719292,False
3261,11783.11,True,0.23442826,0.1736814,0.2951751,False
1080,5240.11,True,0.23425171,-0.19860573,-0.26989767,False
725,4175.11,True,0.2342484,0.41641572,0.05208109,False
3527,12581.11,False,0.23401731,0.15851618,-0.30951846,False
1164,5492.11,False,0.23385893,-0.25839505,0.20932281,False
2881,10643.11,True,0.2338469,0.16519766,0.30249614,False
4740,16220.11,True,0.23383874,0.18418139,0.28349608,False
4164,14492.11,True,0.23371246,-0.14563197,-0.32179296,False
186,2558.1099999999997,True,0.2336107,0.18137655,0.28584486,False
3522,12566.11,False,0.23357351,0.15684691,-0.3103001,False
474,3422.1099999999997,True,0.23331134,-0.24935253,-0.21727015,False
3528,12584.11,False,0.23323363,0.11971589,-0.34675136,False
5457,18371.11,True,0.23300281,0.15958808,0.30641752,False
1594,6782.11,True,0.23299952,-0.2049146,-0.26108444,False
1439,6317.11,True,0.23290999,-0.12110329,-0.3447167,False
481,3443.1099999999997,True,0.23290627,0.082926355,0.38288617,False
3852,13556.11,True,0.23286471,-0.118450336,-0.34727907,False
1621,6863.11,True,0.23270051,0.2040391,0.26136193,False
5713,19139.11,False,0.23253745,0.13149376,-0.33358115,False
1730,7190.11,True,0.23253632,0.36701033,0.09806229,False
4329,14987.11,True,0.23251295,0.27056167,0.19446425,False
4742,16226.11,True,0.23243326,0.19911909,0.26574743,False
4557,15671.11,True,0.23239964,0.19840354,0.26639575,False
1505,6515.11,False,0.23237158,0.17322546,-0.2915177,False
4811,16433.11,True,0.23236984,0.096463844,0.36827582,False
2989,10967.11,True,0.23228765,0.055722386,0.4088529,False
4923,16769.11,True,0.23219931,0.13638218,0.32801643,False
2628,9884.11,True,0.23215225,-0.11956592,-0.34473857,False
5321,17963.11,False,0.23207623,0.12892449,-0.33522797,False
5958,19874.11,False,0.232014,0.23416825,-0.22985977,False
2527,9581.11,False,0.23191182,0.39792734,-0.0658963,False
2179,8537.11,False,0.23189375,0.1450174,-0.31877008,False
697,4091.1099999999997,True,0.23186776,-0.09633255,-0.36740297,False
1314,5942.11,True,0.23185515,-0.12713309,-0.3365772,False
4145,14435.11,True,0.2318255,0.03321112,0.4304399,False
3636,12908.11,False,0.23181191,0.15213278,-0.31149104,False
2268,8804.11,True,0.2317591,0.18703787,0.27648035,False
1727,7181.11,False,0.23167431,0.11128951,-0.35205913,False
5540,18620.11,True,0.23164707,0.16677976,0.2965144,False
1687,7061.11,True,0.23163587,0.13213308,0.33113867,False
5988,19964.11,True,0.23162141,0.18856269,0.27468014,False
4282,14846.11,True,0.2314903,0.10303855,0.35994205,False
5428,18284.11,False,0.23137917,0.15948632,-0.303272,False
3085,11255.11,False,0.231344,0.2678767,-0.19481128,False
364,3092.1099999999997,True,0.2313295,0.09975403,0.36290497,False
5909,19727.11,True,0.23113246,0.17153189,0.29073304,False
5076,17228.11,False,0.23112032,0.1415546,-0.32068604,False
3582,12746.11,True,0.2310255,0.19215745,0.26989356,False
4218,14654.11,False,0.23098043,0.252303,-0.20965783,False
3883,13649.11,False,0.2307808,0.220541,-0.24102059,False
4755,16265.11,True,0.23075032,0.085483655,0.376017,False
5142,17426.11,False,0.23073296,0.20843104,-0.2530349,False
313,2939.1099999999997,True,0.23071174,-0.18661556,-0.27480793,False
3244,11732.11,True,0.23049775,0.17275032,0.28824517,False
1625,6875.11,True,0.23049118,0.2514505,0.20953184,False
1844,7532.11,True,0.2302689,-0.25059193,-0.20994587,False
4936,16808.11,True,0.23018104,0.16638567,0.29397643,False
5455,18365.11,True,0.2300778,0.10008942,0.36006618,False
3230,11690.11,True,0.23007038,0.15557687,0.3045639,False
2650,9950.11,True,0.22999313,0.11192431,0.34806195,False
1857,7571.11,True,0.22998571,-0.17470975,-0.2852617,False
1109,5327.11,True,0.22986129,-0.25069135,-0.20903122,False
5682,19046.11,True,0.22981417,0.15452881,0.30509952,False
1596,6788.11,True,0.22967337,-0.05314926,-0.4061975,False
5933,19799.11,True,0.22966145,0.16821495,0.29110795,False
5957,19871.11,False,0.22963202,0.23324586,-0.22601816,False
5910,19730.11,True,0.22962728,0.12561043,0.33364412,False
5793,19379.11,True,0.22946821,0.16149214,0.29744428,False
1084,5252.11,True,0.22939381,-0.25510353,-0.20368409,False
4110,14330.11,True,0.2293531,0.15531242,0.30339378,False
5458,18374.11,True,0.22930345,0.11919759,0.33940932,False
5392,18176.11,False,0.2291761,0.16355176,-0.29480046,False
5145,17435.11,False,0.22910595,0.21372974,-0.24448216,False
3213,11639.11,False,0.22890146,0.056251824,-0.4015511,False
1176,5528.11,False,0.22883764,0.29854438,-0.15913092,False
1213,5639.11,False,0.22858159,0.09918796,-0.3579752,False
3460,12380.11,True,0.22826913,0.14478159,0.31175667,False
2709,10127.11,True,0.22817531,-0.17357937,-0.28277126,False
5770,19310.11,True,0.22807597,0.122619785,0.33353215,False
5143,17429.11,False,0.22801715,0.20667976,-0.24935454,False
170,2510.1099999999997,True,0.22800107,0.12388661,0.33211553,False
4138,14414.11,False,0.227992,0.1859817,-0.27000228,False
3305,11915.11,True,0.2279023,0.20086715,0.25493744,False
3030,11090.11,True,0.22786582,0.17035484,0.2853768,False
2630,9890.11,True,0.22784427,-0.094184995,-0.36150354,False
4594,15782.11,True,0.22770524,0.25707227,0.1983382,False
3554,12662.11,False,0.2274808,0.176395,-0.2785666,False
3091,11273.11,False,0.22743115,0.2989724,-0.1558899,False
5433,18299.11,True,0.22737712,0.1608537,0.29390055,False
3855,13565.11,True,0.22730605,-0.13955459,-0.31505752,False
5453,18359.11,True,0.22730067,0.20115592,0.25344545,False
1207,5621.11,False,0.22725877,-0.06131385,0.3932037,False
5522,18566.11,False,0.22725415,0.19183564,-0.26267266,False
780,4340.11,True,0.22708052,0.15636931,0.29779172,False
3814,13442.11,False,0.2270191,0.16803193,-0.28600627,False
910,4730.11,False,0.2269474,0.26853445,-0.18536034,False
1182,5546.11,False,0.22660725,-0.25183976,0.20137474,False
5862,19586.11,True,0.22660416,0.15167388,0.30153444,False
1437,6311.11,True,0.22634585,-0.16433561,-0.2883561,False
3976,13928.11,False,0.22627172,0.20688464,-0.24565879,False
1663,6989.11,False,0.22596508,-0.011389471,0.4405407,False
1522,6566.11,True,0.2257232,-0.19041626,-0.26103017,False
5441,18323.11,False,0.2257038,0.09852175,-0.35288587,False
24,2072.1099999999997,True,0.22567677,-0.24684678,-0.20450677,False
3346,12038.11,True,0.22566986,0.13998102,0.3113587,False
5018,17054.11,True,0.22558162,0.21694298,0.23422025,False
1577,6731.11,False,0.22539441,0.041899856,-0.40888897,False
3109,11327.11,True,0.22535567,0.3058061,0.14490524,False
3723,13169.11,True,0.22528864,0.17519358,0.2753837,False
768,4304.11,False,0.22528793,-0.010363768,0.4402121,False
5364,18092.11,False,0.22512391,0.20051439,-0.24973343,False
5777,19331.11,False,0.22501737,0.15536815,-0.2946666,False
1088,5264.11,True,0.22495566,-0.12566477,-0.32424656,False
1731,7193.11,True,0.22464941,0.336455,0.11284384,False
3063,11189.11,True,0.22448659,0.21222629,0.2367469,False
3189,11567.11,True,0.22432558,-0.13181725,-0.3168339,False
4045,14135.11,True,0.22417268,0.15505718,0.29328817,False
485,3455.1099999999997,True,0.22401565,0.09878875,0.34924257,False
3863,13589.11,True,0.22398654,-0.17806274,-0.26991034,False
3399,12197.11,True,0.22394659,0.15409806,0.2937951,False
4573,15719.11,False,0.22391033,0.14674757,-0.30107307,False
5372,18116.11,False,0.22385241,0.11294797,-0.33475685,False
3961,13883.11,True,0.2237713,0.16932236,0.27822024,False
2383,9149.11,False,0.2237153,-0.2459433,0.20148732,False
3295,11885.11,False,0.22361732,0.16179739,-0.28543726,False
2834,10502.11,True,0.22359541,-0.20414513,-0.2430457,False
4867,16601.11,True,0.22356693,0.11794847,0.3291854,False
176,2528.1099999999997,False,0.22348332,-0.21243663,0.23453002,False
3947,13841.11,False,0.22338541,0.098519206,-0.3482516,False
51,2153.1099999999997,True,0.22338106,-0.22490424,-0.22185788,False
2870,10610.11,True,0.22328714,-0.20124835,-0.24532594,False
509,3527.1099999999997,True,0.22311287,0.10763881,0.33858693,False
1864,7592.11,True,0.22309503,-0.19527249,-0.25091755,False
4248,14744.11,True,0.22306708,0.17410834,0.27202582,False
3529,12587.11,False,0.22300504,0.07570296,-0.37030712,False
4661,15983.11,True,0.22292143,0.19749317,0.24834968,False
1101,5303.11,True,0.2228624,0.14633477,0.29939002,False
1299,5897.11,True,0.2228307,-0.30498952,-0.14067188,False
5456,18368.11,True,0.22281268,0.15973283,0.28589252,False
5274,17822.11,True,0.22280315,0.11142094,0.33418536,False
2399,9197.11,True,0.22270292,-0.14488201,-0.30052382,False
530,3590.1099999999997,False,0.22268942,0.041430928,-0.40394792,False
4896,16688.11,True,0.22262047,0.18388456,0.26135638,False
503,3509.1099999999997,False,0.22260813,-0.26913875,0.17607751,False
1673,7019.11,False,0.22240151,-0.3241382,0.120664835,False
4124,14372.11,False,0.22222458,0.15535665,-0.2890925,False
2250,8750.11,True,0.22217749,0.07535801,0.36899698,False
856,4568.11,False,0.22205624,-0.18940575,0.2547067,False
1193,5579.11,True,0.22197036,0.17615736,0.26778337,False
872,4616.11,True,0.22172087,-0.14286382,-0.3005779,False
35,2105.1099999999997,False,0.22171631,-0.4013227,0.042109948,False
5582,18746.11,True,0.22161442,0.102013506,0.34121534,False
1672,7016.11,False,0.2215468,-0.23068596,0.21240763,False
5735,19205.11,True,0.2215218,0.13752559,0.305518,False
2346,9038.11,False,0.22134712,0.18284443,-0.25984982,False
3309,11927.11,True,0.22132394,0.16444685,0.278201,False
2180,8540.11,False,0.2212194,0.09542495,-0.34701386,False
2701,10103.11,True,0.22109036,-0.15760896,-0.28457177,False
1662,6986.11,False,0.22100604,-0.041333668,0.4006784,False
5580,18740.11,True,0.22095612,0.2024968,0.23941544,False
1371,6113.11,True,0.22081937,0.18883336,0.25280538,False
1483,6449.11,True,0.22081155,-0.14606701,-0.2955561,False
4505,15515.11,False,0.2206831,0.21038261,-0.23098357,False
1243,5729.11,True,0.22055611,-0.14597936,-0.29513288,False
4895,16685.11,True,0.22052604,0.18576942,0.25528267,False
2827,10481.11,True,0.2205221,-0.15114544,-0.28989875,False
688,4064.1099999999997,True,0.22045533,-0.35779205,-0.08311861,False
918,4754.11,False,0.22040755,0.12782176,-0.31299332,False
2439,9317.11,True,0.22032645,0.10260291,0.33805,False
5561,18683.11,True,0.2201699,0.13133086,0.30900893,False
2438,9314.11,True,0.22002709,0.12873624,0.31131792,False
1829,7487.11,True,0.22000882,0.1504939,0.28952375,False
