site,species,drug,n,n_direncli,direnc_orani,n_tur_toplam,eksiklik_orani
DRIAMS-A,Staphylococcus capitis,Vancomycin,365,0.0,0.0,794,0.5403022670025188
DRIAMS-A,Staphylococcus capitis,Cotrimoxazole,364,13.0,0.03571428571428571,794,0.5415617128463477
DRIAMS-A,Haemophilus influenzae,Penicillin,360,141.0,0.39166666666666666,779,0.5378690629011553
DRIAMS-A,Enterococcus faecium,Daptomycin,357,14.0,0.0392156862745098,1751,0.7961165048543689
DRIAMS-A,Klebsiella variicola,Fosfomycin-Trometamol,356,76.0,0.21348314606741572,763,0.5334207077326343
DRIAMS-A,Klebsiella variicola,Norfloxacin,356,13.0,0.03651685393258427,763,0.5334207077326343
DRIAMS-A,Klebsiella variicola,Cefpodoxime,354,7.0,0.01977401129943503,763,0.5360419397116645
DRIAMS-A,Morganella morganii,Amoxicillin-Clavulanic acid,349,349.0,1.0,1092,0.6804029304029304
DRIAMS-A,Morganella morganii,Cefepime,349,3.0,0.008595988538681949,1092,0.6804029304029304
DRIAMS-A,Morganella morganii,Ciprofloxacin,349,32.0,0.09169054441260745,1092,0.6804029304029304
DRIAMS-A,Morganella morganii,Ertapenem,349,2.0,0.0057306590257879654,1092,0.6804029304029304
DRIAMS-A,Morganella morganii,Cotrimoxazole,348,37.0,0.10632183908045977,1092,0.6813186813186813
DRIAMS-A,Haemophilus influenzae,Cefuroxime,347,159.0,0.45821325648414984,779,0.5545571245186136
DRIAMS-A,Morganella morganii,Ceftriaxone,347,54.0,0.15561959654178675,1092,0.6822344322344323
DRIAMS-A,Morganella morganii,Amikacin,345,19.0,0.05507246376811594,1092,0.6840659340659341
DRIAMS-A,Morganella morganii,Ampicillin-Amoxicillin,345,345.0,1.0,1092,0.6840659340659341
DRIAMS-A,Morganella morganii,Ceftazidime,345,60.0,0.17391304347826086,1092,0.6840659340659341
DRIAMS-A,Morganella morganii,Colistin,345,345.0,1.0,1092,0.6840659340659341
DRIAMS-A,Morganella morganii,Tobramycin,345,24.0,0.06956521739130435,1092,0.6840659340659341
DRIAMS-A,Morganella morganii,Levofloxacin,343,30.0,0.08746355685131195,1092,0.6858974358974359
DRIAMS-A,Morganella morganii,Piperacillin-Tazobactam,343,9.0,0.026239067055393587,1092,0.6858974358974359
DRIAMS-A,Morganella morganii,Meropenem,330,0.0,0.0,1092,0.6978021978021978
DRIAMS-A,Klebsiella oxytoca,Cefpodoxime,328,24.0,0.07317073170731707,1088,0.6985294117647058
DRIAMS-A,Staphylococcus capitis,Erythromycin,328,36.0,0.10975609756097561,794,0.5869017632241813
DRIAMS-A,Klebsiella oxytoca,Norfloxacin,327,4.0,0.012232415902140673,1088,0.6994485294117647
DRIAMS-A,Klebsiella oxytoca,Fosfomycin-Trometamol,325,102.0,0.31384615384615383,1088,0.7012867647058824
DRIAMS-A,Staphylococcus capitis,Tigecycline,323,0.0,0.0,794,0.593198992443325
DRIAMS-A,Staphylococcus capitis,Amoxicillin-Clavulanic acid,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Cefazolin,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Cefepime,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Ceftriaxone,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Cefuroxime,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Imipenem,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Meropenem,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Staphylococcus capitis,Piperacillin-Tazobactam,322,60.0,0.18633540372670807,794,0.5944584382871536
DRIAMS-A,Proteus vulgaris,Amikacin,321,4.0,0.012461059190031152,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Ampicillin-Amoxicillin,321,321.0,1.0,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Ciprofloxacin,321,1.0,0.003115264797507788,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Colistin,321,321.0,1.0,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Cotrimoxazole,321,24.0,0.07476635514018691,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Ertapenem,321,0.0,0.0,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Levofloxacin,321,1.0,0.003115264797507788,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Meropenem,321,0.0,0.0,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Tobramycin,321,4.0,0.012461059190031152,493,0.34888438133874244
DRIAMS-A,Proteus vulgaris,Amoxicillin-Clavulanic acid,320,24.0,0.075,493,0.3509127789046653
DRIAMS-A,Proteus vulgaris,Ceftazidime,320,4.0,0.0125,493,0.3509127789046653
DRIAMS-A,Proteus vulgaris,Ceftriaxone,320,6.0,0.01875,493,0.3509127789046653
DRIAMS-A,Proteus vulgaris,Cefepime,319,3.0,0.009404388714733543,493,0.3529411764705882
DRIAMS-A,Staphylococcus capitis,Gentamicin,319,21.0,0.06583072100313479,794,0.5982367758186398
DRIAMS-A,Staphylococcus capitis,Linezolid,319,0.0,0.0,794,0.5982367758186398
DRIAMS-A,Staphylococcus capitis,Ampicillin-Amoxicillin,318,316.0,0.9937106918238994,794,0.5994962216624685
DRIAMS-A,Staphylococcus capitis,Clindamycin,318,41.0,0.1289308176100629,794,0.5994962216624685
DRIAMS-A,Staphylococcus capitis,Penicillin,318,316.0,0.9937106918238994,794,0.5994962216624685
DRIAMS-A,Staphylococcus capitis,Tetracycline,318,45.0,0.14150943396226415,794,0.5994962216624685
DRIAMS-A,Proteus vulgaris,Piperacillin-Tazobactam,317,0.0,0.0,493,0.35699797160243407
DRIAMS-A,Staphylococcus capitis,Teicoplanin,317,0.0,0.0,794,0.6007556675062973
DRIAMS-A,Staphylococcus lugdunensis,Oxacillin,313,9.0,0.02875399361022364,626,0.5
DRIAMS-A,Staphylococcus lugdunensis,Ciprofloxacin,311,8.0,0.02572347266881029,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Cotrimoxazole,311,1.0,0.003215434083601286,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Daptomycin,311,0.0,0.0,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Fusidic acid,311,8.0,0.02572347266881029,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Rifampicin,311,0.0,0.0,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Vancomycin,311,0.0,0.0,626,0.5031948881789137
DRIAMS-A,Staphylococcus lugdunensis,Clindamycin,305,41.0,0.13442622950819672,626,0.5127795527156549
DRIAMS-A,Staphylococcus lugdunensis,Penicillin,303,118.0,0.38943894389438943,626,0.5159744408945687
DRIAMS-A,Campylobacter jejuni,Ciprofloxacin,299,159.0,0.5317725752508361,378,0.20899470899470896
DRIAMS-A,Campylobacter jejuni,Erythromycin,299,9.0,0.030100334448160536,378,0.20899470899470896
DRIAMS-A,Staphylococcus lugdunensis,Amoxicillin-Clavulanic acid,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Cefazolin,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Cefepime,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Ceftriaxone,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Cefuroxime,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Erythromycin,298,33.0,0.11073825503355705,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Imipenem,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Meropenem,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Piperacillin-Tazobactam,298,9.0,0.030201342281879196,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Tigecycline,298,0.0,0.0,626,0.523961661341853
DRIAMS-A,Staphylococcus lugdunensis,Ampicillin-Amoxicillin,297,118.0,0.39730639730639733,626,0.5255591054313099
DRIAMS-A,Staphylococcus lugdunensis,Gentamicin,297,0.0,0.0,626,0.5255591054313099
DRIAMS-A,Staphylococcus lugdunensis,Linezolid,297,0.0,0.0,626,0.5255591054313099
DRIAMS-A,Staphylococcus lugdunensis,Teicoplanin,297,0.0,0.0,626,0.5255591054313099
DRIAMS-A,Staphylococcus lugdunensis,Tetracycline,297,15.0,0.050505050505050504,626,0.5255591054313099
DRIAMS-A,Morganella morganii,Imipenem,294,199.0,0.6768707482993197,1092,0.7307692307692308
DRIAMS-A,Candida albicans,5-Fluorocytosine,292,4.0,0.0136986301369863,2481,0.8823055219669488
DRIAMS-A,Candida albicans,Caspofungin,292,17.0,0.05821917808219178,2481,0.8823055219669488
DRIAMS-A,Candida albicans,Amphotericin B,290,0.0,0.0,2481,0.8831116485288191
DRIAMS-A,Candida albicans,Micafungin,290,24.0,0.08275862068965517,2481,0.8831116485288191
DRIAMS-A,Candida albicans,Anidulafungin,287,75.0,0.2613240418118467,2481,0.8843208383716243
DRIAMS-A,Candida albicans,Voriconazole,286,9.0,0.03146853146853147,2481,0.8847239016525594
DRIAMS-A,Candida albicans,Fluconazole,283,12.0,0.04240282685512368,2481,0.8859330914953648
DRIAMS-A,Candida albicans,Itraconazole,283,39.0,0.13780918727915195,2481,0.8859330914953648
DRIAMS-A,Candida albicans,Posaconazole,282,13.0,0.04609929078014184,2481,0.8863361547762999
DRIAMS-A,Citrobacter koseri,Cefpodoxime,281,44.0,0.15658362989323843,680,0.586764705882353
DRIAMS-A,Citrobacter koseri,Fosfomycin-Trometamol,281,3.0,0.010676156583629894,680,0.586764705882353
DRIAMS-A,Citrobacter koseri,Norfloxacin,281,5.0,0.017793594306049824,680,0.586764705882353
DRIAMS-A,Enterococcus faecium,Gentamicin_high_level,273,86.0,0.315018315018315,1751,0.8440890919474586
DRIAMS-A,Streptococcus pneumoniae,Penicillin_with_other_infections,256,44.0,0.171875,426,0.39906103286384975
DRIAMS-A,Streptococcus pneumoniae,Penicillin_with_pneumonia,256,11.0,0.04296875,426,0.39906103286384975
DRIAMS-A,Streptococcus pneumoniae,Clarithromycin,255,44.0,0.17254901960784313,426,0.4014084507042254
DRIAMS-A,Streptococcus pneumoniae,Penicillin_with_meningitis,255,50.0,0.19607843137254902,426,0.4014084507042254
DRIAMS-A,Proteus vulgaris,Imipenem,241,208.0,0.8630705394190872,493,0.511156186612576
DRIAMS-A,Streptococcus pneumoniae,Oxacillin,236,50.0,0.211864406779661,426,0.4460093896713615
DRIAMS-A,Staphylococcus haemolyticus,Ciprofloxacin,234,142.0,0.6068376068376068,1145,0.7956331877729258
DRIAMS-A,Staphylococcus haemolyticus,Vancomycin,234,0.0,0.0,1145,0.7956331877729258
DRIAMS-A,Staphylococcus haemolyticus,Daptomycin,231,0.0,0.0,1145,0.7982532751091703
DRIAMS-A,Staphylococcus haemolyticus,Erythromycin,231,177.0,0.7662337662337663,1145,0.7982532751091703
DRIAMS-A,Staphylococcus haemolyticus,Rifampicin,231,18.0,0.07792207792207792,1145,0.7982532751091703
DRIAMS-A,Staphylococcus haemolyticus,Cotrimoxazole,230,118.0,0.5130434782608696,1145,0.7991266375545851
DRIAMS-A,Staphylococcus haemolyticus,Fusidic acid,230,55.0,0.2391304347826087,1145,0.7991266375545851
DRIAMS-A,Staphylococcus haemolyticus,Oxacillin,229,156.0,0.6812227074235808,1145,0.8
DRIAMS-A,Staphylococcus haemolyticus,Tigecycline,228,6.0,0.02631578947368421,1145,0.8008733624454148
DRIAMS-A,Staphylococcus haemolyticus,Clindamycin,226,126.0,0.5575221238938053,1145,0.8026200873362446
DRIAMS-A,Staphylococcus haemolyticus,Linezolid,226,0.0,0.0,1145,0.8026200873362446
DRIAMS-A,Staphylococcus haemolyticus,Penicillin,226,223.0,0.9867256637168141,1145,0.8026200873362446
DRIAMS-A,Staphylococcus haemolyticus,Tetracycline,226,91.0,0.4026548672566372,1145,0.8026200873362446
DRIAMS-A,Staphylococcus haemolyticus,Amoxicillin-Clavulanic acid,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Cefazolin,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Cefepime,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Ceftriaxone,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Cefuroxime,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Imipenem,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Meropenem,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Piperacillin-Tazobactam,225,151.0,0.6711111111111111,1145,0.8034934497816594
DRIAMS-A,Staphylococcus haemolyticus,Ampicillin-Amoxicillin,223,220.0,0.9865470852017937,1145,0.8052401746724891
DRIAMS-A,Staphylococcus haemolyticus,Teicoplanin,222,48.0,0.21621621621621623,1145,0.8061135371179039
DRIAMS-A,Staphylococcus haemolyticus,Gentamicin,217,132.0,0.6082949308755761,1145,0.8104803493449781
DRIAMS-A,Streptococcus oralis,Vancomycin,214,0.0,0.0,929,0.7696447793326158
DRIAMS-A,Streptococcus pneumoniae,Levofloxacin,214,0.0,0.0,426,0.4976525821596244
DRIAMS-A,Streptococcus oralis,Penicillin,201,16.0,0.07960199004975124,929,0.7836383207750269
DRIAMS-A,Citrobacter freundii,Cefpodoxime,197,197.0,1.0,980,0.7989795918367347
DRIAMS-A,Citrobacter freundii,Fosfomycin-Trometamol,197,0.0,0.0,980,0.7989795918367347
DRIAMS-A,Citrobacter freundii,Norfloxacin,197,11.0,0.05583756345177665,980,0.7989795918367347
DRIAMS-A,Candida glabrata,Amphotericin B,176,0.0,0.0,842,0.7909738717339667
DRIAMS-A,Candida glabrata,5-Fluorocytosine,174,0.0,0.0,842,0.7933491686460807
DRIAMS-A,Candida glabrata,Fluconazole,174,174.0,1.0,842,0.7933491686460807
DRIAMS-A,Candida glabrata,Micafungin,174,6.0,0.034482758620689655,842,0.7933491686460807
DRIAMS-A,Candida glabrata,Anidulafungin,173,9.0,0.05202312138728324,842,0.7945368171021377
DRIAMS-A,Candida glabrata,Itraconazole,172,155.0,0.9011627906976745,842,0.7957244655581948
DRIAMS-A,Candida glabrata,Caspofungin,171,6.0,0.03508771929824561,842,0.7969121140142518
DRIAMS-A,Streptococcus pyogenes,Penicillin,163,0.0,0.0,883,0.8154020385050963
DRIAMS-A,Streptococcus pyogenes,Clindamycin,162,14.0,0.08641975308641975,883,0.8165345413363534
DRIAMS-A,Streptococcus pyogenes,Levofloxacin,161,4.0,0.024844720496894408,883,0.8176670441676104
DRIAMS-A,Streptococcus agalactiae,Clindamycin,156,51.0,0.3269230769230769,2714,0.9425202652910832
DRIAMS-A,Enterococcus faecalis,Gentamicin_high_level,152,12.0,0.07894736842105263,4418,0.9655952919873246
DRIAMS-A,Streptococcus agalactiae,Penicillin,147,0.0,0.0,2714,0.9458364038319823
DRIAMS-A,Proteus vulgaris,Cefpodoxime,140,11.0,0.07857142857142857,493,0.7160243407707911
DRIAMS-A,Proteus vulgaris,Fosfomycin-Trometamol,140,10.0,0.07142857142857142,493,0.7160243407707911
DRIAMS-A,Proteus vulgaris,Norfloxacin,140,0.0,0.0,493,0.7160243407707911
DRIAMS-A,Streptococcus agalactiae,Levofloxacin,138,44.0,0.3188405797101449,2714,0.9491525423728814
DRIAMS-A,Streptococcus dysgalactiae,Levofloxacin,138,6.0,0.043478260869565216,585,0.764102564102564
DRIAMS-A,Streptococcus dysgalactiae,Penicillin,135,0.0,0.0,585,0.7692307692307692
DRIAMS-A,Staphylococcus saprophyticus,Ciprofloxacin,134,0.0,0.0,150,0.10666666666666669
DRIAMS-A,Staphylococcus saprophyticus,Cotrimoxazole,134,1.0,0.007462686567164179,150,0.10666666666666669
DRIAMS-A,Staphylococcus saprophyticus,Daptomycin,134,0.0,0.0,150,0.10666666666666669
DRIAMS-A,Staphylococcus saprophyticus,Fusidic acid,134,130.0,0.9701492537313433,150,0.10666666666666669
DRIAMS-A,Staphylococcus saprophyticus,Rifampicin,134,0.0,0.0,150,0.10666666666666669
DRIAMS-A,Staphylococcus saprophyticus,Vancomycin,134,0.0,0.0,150,0.10666666666666669
DRIAMS-A,Corynebacterium tuberculostearicum,Ciprofloxacin,133,109.0,0.8195488721804511,578,0.7698961937716263
DRIAMS-A,Corynebacterium tuberculostearicum,Vancomycin,133,0.0,0.0,578,0.7698961937716263
DRIAMS-A,Streptococcus dysgalactiae,Clindamycin,133,15.0,0.11278195488721804,585,0.7726495726495727
DRIAMS-A,Streptococcus mitis,Vancomycin,132,0.0,0.0,666,0.8018018018018018
DRIAMS-A,Staphylococcus saprophyticus,Ampicillin-Amoxicillin,131,131.0,1.0,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Gentamicin,131,0.0,0.0,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Oxacillin,131,6.0,0.04580152671755725,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Penicillin,131,131.0,1.0,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Teicoplanin,131,0.0,0.0,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Tetracycline,131,8.0,0.061068702290076333,150,0.1266666666666667
DRIAMS-A,Staphylococcus saprophyticus,Tigecycline,131,0.0,0.0,150,0.1266666666666667
DRIAMS-A,Corynebacterium tuberculostearicum,Penicillin,130,100.0,0.7692307692307693,578,0.7750865051903114
DRIAMS-A,Staphylococcus saprophyticus,Erythromycin,130,56.0,0.4307692307692308,150,0.1333333333333333
DRIAMS-A,Staphylococcus saprophyticus,Linezolid,130,0.0,0.0,150,0.1333333333333333
DRIAMS-A,Staphylococcus saprophyticus,Clindamycin,129,16.0,0.12403100775193798,150,0.14
DRIAMS-A,Corynebacterium tuberculostearicum,Ceftriaxone,128,97.0,0.7578125,578,0.7785467128027681
DRIAMS-A,Staphylococcus saprophyticus,Amoxicillin-Clavulanic acid,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Cefazolin,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Cefepime,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Ceftriaxone,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Cefuroxime,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Imipenem,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Meropenem,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Staphylococcus saprophyticus,Piperacillin-Tazobactam,128,5.0,0.0390625,150,0.1466666666666666
DRIAMS-A,Serratia marcescens,Cefpodoxime,126,126.0,1.0,1219,0.896636587366694
DRIAMS-A,Serratia marcescens,Fosfomycin-Trometamol,126,25.0,0.1984126984126984,1219,0.896636587366694
DRIAMS-A,Serratia marcescens,Norfloxacin,126,6.0,0.047619047619047616,1219,0.896636587366694
DRIAMS-A,Streptococcus mitis,Penicillin,125,26.0,0.208,666,0.8123123123123124
DRIAMS-A,Corynebacterium tuberculostearicum,Meropenem,122,84.0,0.6885245901639344,578,0.7889273356401384
DRIAMS-A,Morganella morganii,Cefpodoxime,122,120.0,0.9836065573770492,1092,0.8882783882783882
DRIAMS-A,Morganella morganii,Fosfomycin-Trometamol,122,122.0,1.0,1092,0.8882783882783882
DRIAMS-A,Morganella morganii,Norfloxacin,122,15.0,0.12295081967213115,1092,0.8882783882783882
DRIAMS-A,Corynebacterium tuberculostearicum,Erythromycin,119,113.0,0.9495798319327731,578,0.7941176470588236
DRIAMS-A,Enterobacter asburiae,Amikacin,115,0.0,0.0,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Amoxicillin-Clavulanic acid,115,115.0,1.0,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Ampicillin-Amoxicillin,115,115.0,1.0,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Ceftazidime,115,39.0,0.3391304347826087,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Ceftriaxone,115,43.0,0.3739130434782609,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Ciprofloxacin,115,7.0,0.06086956521739131,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Cotrimoxazole,115,0.0,0.0,204,0.4362745098039216
DRIAMS-A,Enterobacter asburiae,Tobramycin,115,2.0,0.017391304347826087,204,0.4362745098039216
DRIAMS-A,Achromobacter xylosoxidans,Cotrimoxazole,114,16.0,0.14035087719298245,174,0.3448275862068966
DRIAMS-A,Achromobacter xylosoxidans,Meropenem,114,32.0,0.2807017543859649,174,0.3448275862068966
DRIAMS-A,Achromobacter xylosoxidans,Piperacillin-Tazobactam,114,6.0,0.05263157894736842,174,0.3448275862068966
DRIAMS-A,Enterobacter asburiae,Ertapenem,114,9.0,0.07894736842105263,204,0.4411764705882353
DRIAMS-A,Enterobacter asburiae,Imipenem,114,6.0,0.05263157894736842,204,0.4411764705882353
DRIAMS-A,Enterobacter asburiae,Levofloxacin,114,7.0,0.06140350877192982,204,0.4411764705882353
DRIAMS-A,Enterobacter asburiae,Piperacillin-Tazobactam,114,41.0,0.35964912280701755,204,0.4411764705882353
DRIAMS-A,Enterobacter asburiae,Cefepime,113,5.0,0.04424778761061947,204,0.446078431372549
DRIAMS-A,Achromobacter xylosoxidans,Ciprofloxacin,112,103.0,0.9196428571428571,174,0.3563218390804598
DRIAMS-A,Enterobacter asburiae,Colistin,112,15.0,0.13392857142857142,204,0.4509803921568627
DRIAMS-A,Micrococcus luteus,Clindamycin,112,17.0,0.15178571428571427,225,0.5022222222222222
DRIAMS-A,Micrococcus luteus,Vancomycin,112,0.0,0.0,225,0.5022222222222222
DRIAMS-A,MIX!Klebsiella pneumoniae,Amoxicillin-Clavulanic acid,111,29.0,0.26126126126126126,162,0.31481481481481477
DRIAMS-A,MIX!Klebsiella pneumoniae,Cefepime,111,25.0,0.22522522522522523,162,0.31481481481481477
DRIAMS-A,MIX!Klebsiella pneumoniae,Ceftriaxone,111,25.0,0.22522522522522523,162,0.31481481481481477
DRIAMS-A,MIX!Klebsiella pneumoniae,Ciprofloxacin,111,20.0,0.18018018018018017,162,0.31481481481481477
DRIAMS-A,MIX!Klebsiella pneumoniae,Cotrimoxazole,111,26.0,0.23423423423423423,162,0.31481481481481477
DRIAMS-A,Micrococcus luteus,Erythromycin,111,45.0,0.40540540540540543,225,0.5066666666666666
DRIAMS-A,Achromobacter xylosoxidans,Cefepime,110,108.0,0.9818181818181818,174,0.367816091954023
DRIAMS-A,Enterobacter asburiae,Meropenem,110,0.0,0.0,204,0.4607843137254902
DRIAMS-A,MIX!Klebsiella pneumoniae,Colistin,110,0.0,0.0,162,0.32098765432098764
DRIAMS-A,MIX!Klebsiella pneumoniae,Ertapenem,110,1.0,0.00909090909090909,162,0.32098765432098764
DRIAMS-A,Streptococcus anginosus,Vancomycin,110,0.0,0.0,1868,0.9411134903640257
DRIAMS-A,MIX!Klebsiella pneumoniae,Ampicillin-Amoxicillin,109,109.0,1.0,162,0.3271604938271605
DRIAMS-A,MIX!Klebsiella pneumoniae,Levofloxacin,109,20.0,0.1834862385321101,162,0.3271604938271605
DRIAMS-A,MIX!Klebsiella pneumoniae,Meropenem,109,1.0,0.009174311926605505,162,0.3271604938271605
DRIAMS-A,MIX!Klebsiella pneumoniae,Tobramycin,109,18.0,0.1651376146788991,162,0.3271604938271605
